ano;estado;familia;nota;falsificacoes
2019;PARANÁ;Cédulas - em polímero;10;2
2019;PARANÁ;Cédulas - 1a. família;10;444
2019;PARANÁ;Cédulas - 2a. família;10;4.129
2019;PARANÁ;Cédulas - 1a. família;20;165
2019;PARANÁ;Cédulas - 2a. família;20;4.210
2019;PARANÁ;Cédulas - 1a. família;50;3.745
2019;PARANÁ;Cédulas - 2a. família;50;3.060
2019;PARANÁ;Cédulas - 1a. família;100;1.271
2019;PARANÁ;Cédulas - 2a. família;100;13.520
2019;PERNAMBUCO;Cédulas - 1a. família;1;2
2019;PERNAMBUCO;Cédulas - 1a. família;2;10
2019;PERNAMBUCO;Cédulas - 2a. família;2;16
2019;PERNAMBUCO;Cédulas - 1a. família;5;66
2019;PERNAMBUCO;Cédulas - 2a. família;5;161
2019;PERNAMBUCO;Cédulas - em polímero;10;1
2019;PERNAMBUCO;Cédulas - 1a. família;10;98
2019;PERNAMBUCO;Cédulas - 2a. família;10;829
2019;PERNAMBUCO;Cédulas - 1a. família;20;31
2019;PERNAMBUCO;Cédulas - 2a. família;20;1.877
2019;PERNAMBUCO;Cédulas - 1a. família;50;709
2019;PERNAMBUCO;Cédulas - 2a. família;50;1.866
2019;PERNAMBUCO;Cédulas - 1a. família;100;377
2019;PERNAMBUCO;Cédulas - 2a. família;100;6.434
2019;PIAUÍ;Cédulas - 1a. família;2;1
2019;PIAUÍ;Cédulas - 2a. família;2;1
2019;PIAUÍ;Cédulas - 1a. família;5;6
2019;PIAUÍ;Cédulas - 2a. família;5;9
2019;PIAUÍ;Cédulas - 1a. família;10;60
2019;PIAUÍ;Cédulas - 2a. família;10;57
2019;PIAUÍ;Cédulas - 1a. família;20;1
2019;PIAUÍ;Cédulas - 2a. família;20;518
2019;PIAUÍ;Cédulas - 1a. família;50;132
2019;PIAUÍ;Cédulas - 2a. família;50;619
2019;PIAUÍ;Cédulas - 1a. família;100;21
2019;PIAUÍ;Cédulas - 2a. família;100;1.425
2019;RIO DE JANEIRO;Cédulas - 1a. família;2;87
2019;RIO DE JANEIRO;Cédulas - 2a. família;2;171
2019;RIO DE JANEIRO;Cédulas - 1a. família;5;402
2019;RIO DE JANEIRO;Cédulas - 2a. família;5;773
2019;RIO DE JANEIRO;Cédulas - em polímero;10;2
2019;RIO DE JANEIRO;Cédulas - 1a. família;10;957
2019;RIO DE JANEIRO;Cédulas - 2a. família;10;1.584
2019;RIO DE JANEIRO;Cédulas - 1a. família;20;167
2019;RIO DE JANEIRO;Cédulas - 2a. família;20;8.348
2019;RIO DE JANEIRO;Cédulas - 1a. família;50;9.297
2019;RIO DE JANEIRO;Cédulas - 2a. família;50;7.113
2019;RIO DE JANEIRO;Cédulas - 1a. família;100;2.309
2019;RIO DE JANEIRO;Cédulas - 2a. família;100;12.414
2019;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;1
2019;RIO GRANDE DO NORTE;Cédulas - 2a. família;2;8
2019;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;32
2019;RIO GRANDE DO NORTE;Cédulas - 2a. família;5;35
2019;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;67
2019;RIO GRANDE DO NORTE;Cédulas - 2a. família;10;178
2019;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;3
2019;RIO GRANDE DO NORTE;Cédulas - 2a. família;20;406
2019;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;388
2019;RIO GRANDE DO NORTE;Cédulas - 2a. família;50;1.189
2019;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;43
2019;RIO GRANDE DO NORTE;Cédulas - 2a. família;100;1.724
2019;RIO GRANDE DO SUL;Cédulas - 1a. família;2;21
2019;RIO GRANDE DO SUL;Cédulas - 2a. família;2;183
2019;RIO GRANDE DO SUL;Cédulas - 1a. família;5;389
2019;RIO GRANDE DO SUL;Cédulas - 2a. família;5;800
2019;RIO GRANDE DO SUL;Cédulas - 1a. família;10;431
2019;RIO GRANDE DO SUL;Cédulas - 2a. família;10;785
2019;RIO GRANDE DO SUL;Cédulas - 1a. família;20;39
2019;RIO GRANDE DO SUL;Cédulas - 2a. família;20;7.993
2019;RIO GRANDE DO SUL;Cédulas - 1a. família;50;1.084
2019;RIO GRANDE DO SUL;Cédulas - 2a. família;50;5.429
2019;RIO GRANDE DO SUL;Cédulas - 1a. família;100;433
2019;RIO GRANDE DO SUL;Cédulas - 2a. família;100;14.517
2019;RONDÔNIA;Cédulas - 1a. família;2;1
2019;RONDÔNIA;Cédulas - 2a. família;2;3
2019;RONDÔNIA;Cédulas - 1a. família;5;6
2019;RONDÔNIA;Cédulas - 2a. família;5;21
2019;RONDÔNIA;Cédulas - 1a. família;10;16
2019;RONDÔNIA;Cédulas - 2a. família;10;26
2019;RONDÔNIA;Cédulas - 2a. família;20;346
2019;RONDÔNIA;Cédulas - 1a. família;50;94
2019;RONDÔNIA;Cédulas - 2a. família;50;155
2019;RONDÔNIA;Cédulas - 1a. família;100;13
2019;RONDÔNIA;Cédulas - 2a. família;100;653
2019;RORAIMA;Cédulas - 2a. família;2;1
2019;RORAIMA;Cédulas - 2a. família;5;4
2019;RORAIMA;Cédulas - 1a. família;10;13
2019;RORAIMA;Cédulas - 2a. família;10;11
2019;RORAIMA;Cédulas - 1a. família;20;1
2019;RORAIMA;Cédulas - 2a. família;20;78
2019;RORAIMA;Cédulas - 1a. família;50;72
2019;RORAIMA;Cédulas - 2a. família;50;84
2019;RORAIMA;Cédulas - 1a. família;100;11
2019;RORAIMA;Cédulas - 2a. família;100;201
2019;SANTA CATARINA;Cédulas - 1a. família;1;1
2019;SANTA CATARINA;Cédulas - 1a. família;2;5
2019;SANTA CATARINA;Cédulas - 2a. família;2;25
2019;SANTA CATARINA;Cédulas - 1a. família;5;269
2019;SANTA CATARINA;Cédulas - 2a. família;5;157
2019;SANTA CATARINA;Cédulas - 1a. família;10;511
2019;SANTA CATARINA;Cédulas - 2a. família;10;1.013
2019;SANTA CATARINA;Cédulas - 1a. família;20;134
2019;SANTA CATARINA;Cédulas - 2a. família;20;3.986
2019;SANTA CATARINA;Cédulas - 1a. família;50;2.431
2019;SANTA CATARINA;Cédulas - 2a. família;50;2.708
2019;SANTA CATARINA;Cédulas - 1a. família;100;699
2019;SANTA CATARINA;Cédulas - 2a. família;100;18.384
2019;SÃO PAULO;Cédulas - 1a. família;1;1
2019;SÃO PAULO;Cédulas - 1a. família;2;188
2019;SÃO PAULO;Cédulas - 2a. família;2;385
2019;SÃO PAULO;Cédulas - 1a. família;5;1.191
2019;SÃO PAULO;Cédulas - 2a. família;5;1.350
2019;SÃO PAULO;Cédulas - em polímero;10;35
2019;SÃO PAULO;Cédulas - 1a. família;10;6.690
2019;SÃO PAULO;Cédulas - 2a. família;10;6.314
2019;SÃO PAULO;Cédulas - 1a. família;20;1.664
2019;SÃO PAULO;Cédulas - 2a. família;20;21.652
2019;SÃO PAULO;Cédulas - 1a. família;50;20.245
2019;SÃO PAULO;Cédulas - 2a. família;50;28.571
2019;SÃO PAULO;Cédulas - 1a. família;100;18.873
2019;SÃO PAULO;Cédulas - 2a. família;100;59.203
2019;SERGIPE;Cédulas - 1a. família;2;1
2019;SERGIPE;Cédulas - 1a. família;5;2
2019;SERGIPE;Cédulas - 2a. família;5;23
2019;SERGIPE;Cédulas - 1a. família;10;9
2019;SERGIPE;Cédulas - 2a. família;10;42
2019;SERGIPE;Cédulas - 1a. família;20;3
2019;SERGIPE;Cédulas - 2a. família;20;215
2019;SERGIPE;Cédulas - 1a. família;50;73
2019;SERGIPE;Cédulas - 2a. família;50;356
2019;SERGIPE;Cédulas - 1a. família;100;27
2019;SERGIPE;Cédulas - 2a. família;100;847
2019;TOCANTINS;Cédulas - 1a. família;2;1
2019;TOCANTINS;Cédulas - 2a. família;2;2
2019;TOCANTINS;Cédulas - 1a. família;5;7
2019;TOCANTINS;Cédulas - 2a. família;5;40
2019;TOCANTINS;Cédulas - 1a. família;10;34
2019;TOCANTINS;Cédulas - 2a. família;10;44
2019;TOCANTINS;Cédulas - 1a. família;20;1
2019;TOCANTINS;Cédulas - 2a. família;20;259
2019;TOCANTINS;Cédulas - 1a. família;50;98
2019;TOCANTINS;Cédulas - 2a. família;50;359
2019;TOCANTINS;Cédulas - 1a. família;100;25
2019;TOCANTINS;Cédulas - 2a. família;100;1.274
2020;ACRE;Cédulas - 2a. família;5;1
2020;ACRE;Cédulas - 1a. família;10;1
2020;ACRE;Cédulas - 2a. família;10;2
2020;ACRE;Cédulas - 2a. família;20;34
2020;ACRE;Cédulas - 1a. família;50;3
2020;ACRE;Cédulas - 2a. família;50;29
2020;ACRE;Cédulas - 1a. família;100;2
2020;ACRE;Cédulas - 2a. família;100;82
2020;ACRE;Cédulas - 2a. família;200;1
2020;ALAGOAS;Cédulas - 1a. família;2;4
2020;ALAGOAS;Cédulas - 2a. família;2;3
2020;ALAGOAS;Cédulas - 1a. família;5;69
2020;ALAGOAS;Cédulas - 2a. família;5;74
2020;ALAGOAS;Cédulas - 1a. família;10;42
2020;ALAGOAS;Cédulas - 2a. família;10;133
2020;ALAGOAS;Cédulas - 1a. família;20;3
2020;ALAGOAS;Cédulas - 2a. família;20;327
2020;ALAGOAS;Cédulas - 1a. família;50;158
2020;ALAGOAS;Cédulas - 2a. família;50;426
2020;ALAGOAS;Cédulas - 1a. família;100;21
2020;ALAGOAS;Cédulas - 2a. família;100;1.478
2020;ALAGOAS;Cédulas - 2a. família;200;16
2020;AMAPÁ;Cédulas - 1a. família;2;2
2020;AMAPÁ;Cédulas - 2a. família;2;1
2020;AMAPÁ;Cédulas - 1a. família;5;1
2020;AMAPÁ;Cédulas - 2a. família;5;2
2020;AMAPÁ;Cédulas - 1a. família;10;1
2020;AMAPÁ;Cédulas - 2a. família;10;6
2020;AMAPÁ;Cédulas - 2a. família;20;163
2020;AMAPÁ;Cédulas - 1a. família;50;3
2020;AMAPÁ;Cédulas - 2a. família;50;49
2020;AMAPÁ;Cédulas - 1a. família;100;1
2020;AMAPÁ;Cédulas - 2a. família;100;104
2020;AMAZONAS;Cédulas - 1a. família;5;2
2020;AMAZONAS;Cédulas - 2a. família;5;9
2020;AMAZONAS;Cédulas - 1a. família;10;5
2020;AMAZONAS;Cédulas - 2a. família;10;76
2020;AMAZONAS;Cédulas - 2a. família;20;462
2020;AMAZONAS;Cédulas - 1a. família;50;32
2020;AMAZONAS;Cédulas - 2a. família;50;131
2020;AMAZONAS;Cédulas - 1a. família;100;18
2020;AMAZONAS;Cédulas - 2a. família;100;323
2020;BAHIA;Cédulas - 1a. família;2;3
2020;BAHIA;Cédulas - 2a. família;2;22
2020;BAHIA;Cédulas - 1a. família;5;45
2020;BAHIA;Cédulas - 2a. família;5;106
2020;BAHIA;Cédulas - em polímero;10;1
2020;BAHIA;Cédulas - 1a. família;10;282
2020;BAHIA;Cédulas - 2a. família;10;350
2020;BAHIA;Cédulas - 1a. família;20;13
2020;BAHIA;Cédulas - 2a. família;20;2.233
2020;BAHIA;Cédulas - 1a. família;50;764
2020;BAHIA;Cédulas - 2a. família;50;1.540
2020;BAHIA;Cédulas - 1a. família;100;226
2020;BAHIA;Cédulas - 2a. família;100;8.456
2020;BAHIA;Cédulas - 2a. família;200;121
2020;CEARÁ;Cédulas - 1a. família;2;11
2020;CEARÁ;Cédulas - 2a. família;2;4
2020;CEARÁ;Cédulas - 1a. família;5;46
2020;CEARÁ;Cédulas - 2a. família;5;123
2020;CEARÁ;Cédulas - 1a. família;10;42
2020;CEARÁ;Cédulas - 2a. família;10;113
2020;CEARÁ;Cédulas - 1a. família;20;4
2020;CEARÁ;Cédulas - 2a. família;20;788
2020;CEARÁ;Cédulas - 1a. família;50;123
2020;CEARÁ;Cédulas - 2a. família;50;597
2020;CEARÁ;Cédulas - 1a. família;100;34
2020;CEARÁ;Cédulas - 2a. família;100;5.117
2020;CEARÁ;Cédulas - 2a. família;200;11
2020;DISTRITO FEDERAL;Cédulas - 1a. família;2;15
2020;DISTRITO FEDERAL;Cédulas - 2a. família;2;13
2020;DISTRITO FEDERAL;Cédulas - 1a. família;5;40
2020;DISTRITO FEDERAL;Cédulas - 2a. família;5;117
2020;DISTRITO FEDERAL;Cédulas - 1a. família;10;120
2020;DISTRITO FEDERAL;Cédulas - 2a. família;10;270
2020;DISTRITO FEDERAL;Cédulas - 1a. família;20;8
2020;DISTRITO FEDERAL;Cédulas - 2a. família;20;3.483
2020;DISTRITO FEDERAL;Cédulas - 1a. família;50;223
2020;DISTRITO FEDERAL;Cédulas - 2a. família;50;4.790
2020;DISTRITO FEDERAL;Cédulas - 1a. família;100;75
2020;DISTRITO FEDERAL;Cédulas - 2a. família;100;4.427
2020;DISTRITO FEDERAL;Cédulas - 2a. família;200;95
2020;ESPÍRITO SANTO;Cédulas - 1a. família;2;3
2020;ESPÍRITO SANTO;Cédulas - 2a. família;2;17
2020;ESPÍRITO SANTO;Cédulas - 1a. família;5;20
2020;ESPÍRITO SANTO;Cédulas - 2a. família;5;26
2020;ESPÍRITO SANTO;Cédulas - 1a. família;10;87
2020;ESPÍRITO SANTO;Cédulas - 2a. família;10;131
2020;ESPÍRITO SANTO;Cédulas - 1a. família;20;7
2020;ESPÍRITO SANTO;Cédulas - 2a. família;20;780
2020;ESPÍRITO SANTO;Cédulas - 1a. família;50;174
2020;ESPÍRITO SANTO;Cédulas - 2a. família;50;514
2020;ESPÍRITO SANTO;Cédulas - 1a. família;100;62
2020;ESPÍRITO SANTO;Cédulas - 2a. família;100;1.677
2020;ESPÍRITO SANTO;Cédulas - 2a. família;200;8
2020;GOIÁS;Cédulas - 1a. família;2;9
2020;GOIÁS;Cédulas - 2a. família;2;18
2020;GOIÁS;Cédulas - 1a. família;5;64
2020;GOIÁS;Cédulas - 2a. família;5;76
2020;GOIÁS;Cédulas - 1a. família;10;105
2020;GOIÁS;Cédulas - 2a. família;10;206
2020;GOIÁS;Cédulas - 1a. família;20;19
2020;GOIÁS;Cédulas - 2a. família;20;2.169
2020;GOIÁS;Cédulas - 1a. família;50;217
2020;GOIÁS;Cédulas - 2a. família;50;1.419
2020;GOIÁS;Cédulas - 1a. família;100;102
2020;GOIÁS;Cédulas - 2a. família;100;5.034
2020;GOIÁS;Cédulas - 2a. família;200;70
2020;MARANHÃO;Cédulas - 1a. família;2;2
2020;MARANHÃO;Cédulas - 2a. família;2;2
2020;MARANHÃO;Cédulas - 1a. família;5;5
2020;MARANHÃO;Cédulas - 2a. família;5;17
2020;MARANHÃO;Cédulas - 1a. família;10;17
2020;MARANHÃO;Cédulas - 2a. família;10;54
2020;MARANHÃO;Cédulas - 1a. família;20;4
2020;MARANHÃO;Cédulas - 2a. família;20;257
2020;MARANHÃO;Cédulas - 1a. família;50;29
2020;MARANHÃO;Cédulas - 2a. família;50;500
2020;MARANHÃO;Cédulas - 1a. família;100;26
2020;MARANHÃO;Cédulas - 2a. família;100;1.498
2020;MARANHÃO;Cédulas - 2a. família;200;6
2020;MATO GROSSO;Cédulas - 1a. família;2;2
2020;MATO GROSSO;Cédulas - 2a. família;2;1
2020;MATO GROSSO;Cédulas - 1a. família;5;14
2020;MATO GROSSO;Cédulas - 2a. família;5;10
2020;MATO GROSSO;Cédulas - 1a. família;10;41
2020;MATO GROSSO;Cédulas - 2a. família;10;51
2020;MATO GROSSO;Cédulas - 1a. família;20;14
2020;MATO GROSSO;Cédulas - 2a. família;20;635
2020;MATO GROSSO;Cédulas - 1a. família;50;140
2020;MATO GROSSO;Cédulas - 2a. família;50;596
2020;MATO GROSSO;Cédulas - 1a. família;100;48
2020;MATO GROSSO;Cédulas - 2a. família;100;1.221
2020;MATO GROSSO;Cédulas - 2a. família;200;1
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;2;1
2020;MATO GROSSO DO SUL;Cédulas - 1a. família;5;28
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;5;16
2020;MATO GROSSO DO SUL;Cédulas - 1a. família;10;32
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;10;64
2020;MATO GROSSO DO SUL;Cédulas - 1a. família;20;35
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;20;669
2020;MATO GROSSO DO SUL;Cédulas - 1a. família;50;465
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;50;780
2020;MATO GROSSO DO SUL;Cédulas - 1a. família;100;51
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;100;1.254
2020;MATO GROSSO DO SUL;Cédulas - 2a. família;200;3
2020;MINAS GERAIS;Cédulas - 1a. família;2;14
2020;MINAS GERAIS;Cédulas - 2a. família;2;170
2020;MINAS GERAIS;Cédulas - 1a. família;5;215
2020;MINAS GERAIS;Cédulas - 2a. família;5;442
2020;MINAS GERAIS;Cédulas - 1a. família;10;1.226
2020;MINAS GERAIS;Cédulas - 2a. família;10;1.820
2020;MINAS GERAIS;Cédulas - 1a. família;20;107
2020;MINAS GERAIS;Cédulas - 2a. família;20;11.539
2020;MINAS GERAIS;Cédulas - 1a. família;50;4.089
2020;MINAS GERAIS;Cédulas - 2a. família;50;4.945
2020;MINAS GERAIS;Cédulas - 1a. família;100;2.385
2020;MINAS GERAIS;Cédulas - 2a. família;100;17.466
2020;MINAS GERAIS;Cédulas - 2a. família;200;188
2020;PARÁ;Cédulas - 2a. família;2;5
2020;PARÁ;Cédulas - 1a. família;5;20
2020;PARÁ;Cédulas - 2a. família;5;52
2020;PARÁ;Cédulas - 1a. família;10;56
2020;PARÁ;Cédulas - 2a. família;10;94
2020;PARÁ;Cédulas - 1a. família;20;1
2020;PARÁ;Cédulas - 2a. família;20;364
2020;PARÁ;Cédulas - 1a. família;50;93
2020;PARÁ;Cédulas - 2a. família;50;1.112
2020;PARÁ;Cédulas - 1a. família;100;14
2020;PARÁ;Cédulas - 2a. família;100;1.537
2020;PARÁ;Cédulas - 2a. família;200;3
2020;PARAÍBA;Cédulas - 1a. família;2;2
2020;PARAÍBA;Cédulas - 2a. família;2;4
2020;PARAÍBA;Cédulas - 1a. família;5;19
2020;PARAÍBA;Cédulas - 2a. família;5;17
2020;PARAÍBA;Cédulas - 1a. família;10;41
2020;PARAÍBA;Cédulas - 2a. família;10;63
2020;PARAÍBA;Cédulas - 1a. família;20;3
2020;PARAÍBA;Cédulas - 2a. família;20;471
2020;PARAÍBA;Cédulas - 1a. família;50;159
2020;PARAÍBA;Cédulas - 2a. família;50;474
2020;PARAÍBA;Cédulas - 1a. família;100;37
2020;PARAÍBA;Cédulas - 2a. família;100;1.151
2020;PARAÍBA;Cédulas - 2a. família;200;4
2020;PARANÁ;Cédulas - 1a. família;2;10
2020;PARANÁ;Cédulas - 2a. família;2;38
2020;PARANÁ;Cédulas - 1a. família;5;269
2020;PARANÁ;Cédulas - 2a. família;5;256
2020;PARANÁ;Cédulas - em polímero;10;2
2020;PARANÁ;Cédulas - 1a. família;10;544
2020;PARANÁ;Cédulas - 2a. família;10;1.076
2020;PARANÁ;Cédulas - 1a. família;20;55
2020;PARANÁ;Cédulas - 2a. família;20;3.738
2020;PARANÁ;Cédulas - 1a. família;50;1.370
2020;PARANÁ;Cédulas - 2a. família;50;2.139
2020;PARANÁ;Cédulas - 1a. família;100;437
2020;PARANÁ;Cédulas - 2a. família;100;10.305
2020;PARANÁ;Cédulas - 2a. família;200;24
2020;PERNAMBUCO;Cédulas - 1a. família;2;7
2020;PERNAMBUCO;Cédulas - 2a. família;2;5
2020;PERNAMBUCO;Cédulas - 1a. família;5;50
2020;PERNAMBUCO;Cédulas - 2a. família;5;85
2020;PERNAMBUCO;Cédulas - 1a. família;10;99
2020;PERNAMBUCO;Cédulas - 2a. família;10;360
2020;PERNAMBUCO;Cédulas - 1a. família;20;13
2020;PERNAMBUCO;Cédulas - 2a. família;20;1.050
2020;PERNAMBUCO;Cédulas - 1a. família;50;381
2020;PERNAMBUCO;Cédulas - 2a. família;50;997
2020;PERNAMBUCO;Cédulas - 1a. família;100;174
2020;PERNAMBUCO;Cédulas - 2a. família;100;4.817
2020;PERNAMBUCO;Cédulas - 2a. família;200;13
2020;PIAUÍ;Cédulas - 1a. família;2;1
2020;PIAUÍ;Cédulas - 1a. família;5;2
2020;PIAUÍ;Cédulas - 2a. família;5;15
2020;PIAUÍ;Cédulas - 1a. família;10;13
2020;PIAUÍ;Cédulas - 2a. família;10;23
2020;PIAUÍ;Cédulas - 2a. família;20;167
2020;PIAUÍ;Cédulas - 1a. família;50;25
2020;PIAUÍ;Cédulas - 2a. família;50;256
2020;PIAUÍ;Cédulas - 1a. família;100;12
2020;PIAUÍ;Cédulas - 2a. família;100;736
2020;PIAUÍ;Cédulas - 2a. família;200;5
2020;RIO DE JANEIRO;Cédulas - 1a. família;2;18
2020;RIO DE JANEIRO;Cédulas - 2a. família;2;73
2020;RIO DE JANEIRO;Cédulas - 1a. família;5;220
2020;RIO DE JANEIRO;Cédulas - 2a. família;5;440
2020;RIO DE JANEIRO;Cédulas - 1a. família;10;524
2020;RIO DE JANEIRO;Cédulas - 2a. família;10;1.020
2020;RIO DE JANEIRO;Cédulas - 1a. família;20;65
2020;RIO DE JANEIRO;Cédulas - 2a. família;20;9.614
2020;RIO DE JANEIRO;Cédulas - 1a. família;50;3.164
2020;RIO DE JANEIRO;Cédulas - 2a. família;50;5.586
2020;RIO DE JANEIRO;Cédulas - 1a. família;100;690
2020;RIO DE JANEIRO;Cédulas - 2a. família;100;10.285
2020;RIO DE JANEIRO;Cédulas - 2a. família;200;660
2020;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;2
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;2;2
2020;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;13
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;5;13
2020;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;32
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;10;83
2020;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;3
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;20;382
2020;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;185
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;50;819
2020;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;31
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;100;912
2020;RIO GRANDE DO NORTE;Cédulas - 2a. família;200;1
2020;RIO GRANDE DO SUL;Cédulas - 1a. família;2;7
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;2;18
2020;RIO GRANDE DO SUL;Cédulas - 1a. família;5;81
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;5;225
2020;RIO GRANDE DO SUL;Cédulas - 1a. família;10;183
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;10;405
2020;RIO GRANDE DO SUL;Cédulas - 1a. família;20;12
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;20;2.925
2020;RIO GRANDE DO SUL;Cédulas - 1a. família;50;443
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;50;10.066
2020;RIO GRANDE DO SUL;Cédulas - 1a. família;100;193
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;100;12.342
2020;RIO GRANDE DO SUL;Cédulas - 2a. família;200;237
2020;RONDÔNIA;Cédulas - 1a. família;2;1
2020;RONDÔNIA;Cédulas - 1a. família;5;2
2020;RONDÔNIA;Cédulas - 2a. família;5;9
2020;RONDÔNIA;Cédulas - 1a. família;10;15
2020;RONDÔNIA;Cédulas - 2a. família;10;39
2020;RONDÔNIA;Cédulas - 1a. família;20;1
2020;RONDÔNIA;Cédulas - 2a. família;20;445
2020;RONDÔNIA;Cédulas - 1a. família;50;29
2020;RONDÔNIA;Cédulas - 2a. família;50;182
2020;RONDÔNIA;Cédulas - 1a. família;100;7
2020;RONDÔNIA;Cédulas - 2a. família;100;576
2020;RORAIMA;Cédulas - 1a. família;10;2
2020;RORAIMA;Cédulas - 2a. família;10;2
2020;RORAIMA;Cédulas - 2a. família;20;36
2020;RORAIMA;Cédulas - 1a. família;50;9
2020;RORAIMA;Cédulas - 2a. família;50;26
2020;RORAIMA;Cédulas - 1a. família;100;1
2020;RORAIMA;Cédulas - 2a. família;100;99
2020;SANTA CATARINA;Cédulas - 1a. família;2;4
2020;SANTA CATARINA;Cédulas - 2a. família;2;11
2020;SANTA CATARINA;Cédulas - 1a. família;5;119
2020;SANTA CATARINA;Cédulas - 2a. família;5;63
2020;SANTA CATARINA;Cédulas - 1a. família;10;105
2020;SANTA CATARINA;Cédulas - 2a. família;10;307
2020;SANTA CATARINA;Cédulas - 1a. família;20;30
2020;SANTA CATARINA;Cédulas - 2a. família;20;1.828
2020;SANTA CATARINA;Cédulas - 1a. família;50;460
2020;SANTA CATARINA;Cédulas - 2a. família;50;1.582
2020;SANTA CATARINA;Cédulas - 1a. família;100;314
2020;SANTA CATARINA;Cédulas - 2a. família;100;7.041
2020;SANTA CATARINA;Cédulas - 2a. família;200;56
2020;SÃO PAULO;Cédulas - 1a. família;2;87
2020;SÃO PAULO;Cédulas - 2a. família;2;282
2020;SÃO PAULO;Cédulas - 1a. família;5;481
2020;SÃO PAULO;Cédulas - 2a. família;5;1.298
2020;SÃO PAULO;Cédulas - em polímero;10;11
2020;SÃO PAULO;Cédulas - 1a. família;10;4.412
2020;SÃO PAULO;Cédulas - 2a. família;10;3.290
2020;SÃO PAULO;Cédulas - 1a. família;20;522
2020;SÃO PAULO;Cédulas - 2a. família;20;17.085
2020;SÃO PAULO;Cédulas - 1a. família;50;10.324
2020;SÃO PAULO;Cédulas - 2a. família;50;19.940
2020;SÃO PAULO;Cédulas - 1a. família;100;9.210
2020;SÃO PAULO;Cédulas - 2a. família;100;45.854
2020;SÃO PAULO;Cédulas - 2a. família;200;3.284
2020;SERGIPE;Cédulas - 1a. família;5;1
2020;SERGIPE;Cédulas - 2a. família;5;5
2020;SERGIPE;Cédulas - 1a. família;10;7
2020;SERGIPE;Cédulas - 2a. família;10;21
2020;SERGIPE;Cédulas - 2a. família;20;107
2020;SERGIPE;Cédulas - 1a. família;50;26
2020;SERGIPE;Cédulas - 2a. família;50;199
2020;SERGIPE;Cédulas - 1a. família;100;11
2020;SERGIPE;Cédulas - 2a. família;100;821
2020;SERGIPE;Cédulas - 2a. família;200;4
2020;TOCANTINS;Cédulas - 2a. família;2;1
2020;TOCANTINS;Cédulas - 1a. família;5;1
2020;TOCANTINS;Cédulas - 2a. família;5;15
2020;TOCANTINS;Cédulas - 1a. família;10;14
2020;TOCANTINS;Cédulas - 2a. família;10;21
2020;TOCANTINS;Cédulas - 1a. família;20;1
2020;TOCANTINS;Cédulas - 2a. família;20;94
2020;TOCANTINS;Cédulas - 1a. família;50;21
2020;TOCANTINS;Cédulas - 2a. família;50;131
2020;TOCANTINS;Cédulas - 1a. família;100;5
2020;TOCANTINS;Cédulas - 2a. família;100;346
2021;ACRE;Cédulas - 1a. família;10;1
2021;ACRE;Cédulas - 2a. família;10;1
2021;ACRE;Cédulas - 2a. família;20;12
2021;ACRE;Cédulas - 1a. família;50;2
2021;ACRE;Cédulas - 2a. família;50;18
2021;ACRE;Cédulas - 2a. família;100;56
2021;ALAGOAS;Cédulas - 2a. família;2;6
2021;ALAGOAS;Cédulas - 1a. família;5;16
2021;ALAGOAS;Cédulas - 2a. família;5;57
2021;ALAGOAS;Cédulas - 1a. família;10;29
2021;ALAGOAS;Cédulas - 2a. família;10;82
2021;ALAGOAS;Cédulas - 1a. família;20;3
2021;ALAGOAS;Cédulas - 2a. família;20;143
2021;ALAGOAS;Cédulas - 1a. família;50;49
2021;ALAGOAS;Cédulas - 2a. família;50;131
2021;ALAGOAS;Cédulas - 1a. família;100;28
2021;ALAGOAS;Cédulas - 2a. família;100;726
