ano,estado,familia,nota,falsificacoes
2017,rio grande do sul,cedulas 1a familia,100,2011
2017,rio grande do sul,cedulas 2a familia,100,18891
2017,rondonia,cedulas 1a familia,2,1
2017,rondonia,cedulas 1a familia,5,10
2017,rondonia,cedulas 2a familia,5,8
2017,rondonia,cedulas 1a familia,10,28
2017,rondonia,cedulas 2a familia,10,11
2017,rondonia,cedulas 1a familia,20,8
2017,rondonia,cedulas 2a familia,20,184
2017,rondonia,cedulas 1a familia,50,158
2017,rondonia,cedulas 2a familia,50,253
2017,rondonia,cedulas 1a familia,100,76
2017,rondonia,cedulas 2a familia,100,1067
2017,roraima,cedulas 2a familia,2,1
2017,roraima,cedulas 2a familia,5,2
2017,roraima,cedulas 1a familia,10,1
2017,roraima,cedulas 1a familia,20,1
2017,roraima,cedulas 2a familia,20,50
2017,roraima,cedulas 1a familia,50,168
2017,roraima,cedulas 2a familia,50,113
2017,roraima,cedulas 1a familia,100,24
2017,roraima,cedulas 2a familia,100,173
2017,santa catarina,cedulas 1a familia,2,32
2017,santa catarina,cedulas 2a familia,2,8
2017,santa catarina,cedulas 1a familia,5,113
2017,santa catarina,cedulas 2a familia,5,68
2017,santa catarina,cedulas 1a familia,10,186
2017,santa catarina,cedulas 2a familia,10,153
2017,santa catarina,cedulas 1a familia,20,374
2017,santa catarina,cedulas 2a familia,20,1135
2017,santa catarina,cedulas 1a familia,50,8573
2017,santa catarina,cedulas 2a familia,50,1803
2017,santa catarina,cedulas 1a familia,100,2771
2017,santa catarina,cedulas 2a familia,100,16553
2017,sao paulo,cedulas 1a familia,2,766
2017,sao paulo,cedulas 2a familia,2,323
2017,sao paulo,cedulas 1a familia,5,1219
2017,sao paulo,cedulas 2a familia,5,1001
2017,sao paulo,cedulas em polimero,10,31
2017,sao paulo,cedulas 1a familia,10,6592
2017,sao paulo,cedulas 2a familia,10,2225
2017,sao paulo,cedulas 1a familia,20,2121
2017,sao paulo,cedulas 2a familia,20,14065
2017,sao paulo,cedulas 1a familia,50,27735
2017,sao paulo,cedulas 2a familia,50,25601
2017,sao paulo,cedulas 1a familia,100,41313
2017,sao paulo,cedulas 2a familia,100,51149
2017,sergipe,cedulas 1a familia,2,1
2017,sergipe,cedulas 2a familia,2,5
2017,sergipe,cedulas 1a familia,5,3
2017,sergipe,cedulas 2a familia,5,88
2017,sergipe,cedulas 1a familia,10,6
2017,sergipe,cedulas 2a familia,10,571
2017,sergipe,cedulas 1a familia,20,6
2017,sergipe,cedulas 2a familia,20,312
2017,sergipe,cedulas 1a familia,50,254
2017,sergipe,cedulas 2a familia,50,364
2017,sergipe,cedulas 1a familia,100,49
2017,sergipe,cedulas 2a familia,100,772
2017,tocantins,cedulas 1a familia,2,21
2017,tocantins,cedulas 1a familia,5,28
2017,tocantins,cedulas 2a familia,5,11
2017,tocantins,cedulas 1a familia,10,15
2017,tocantins,cedulas 2a familia,10,41
2017,tocantins,cedulas 1a familia,20,19
2017,tocantins,cedulas 2a familia,20,202
2017,tocantins,cedulas 1a familia,50,136
2017,tocantins,cedulas 2a familia,50,234
2017,tocantins,cedulas 1a familia,100,68
2017,tocantins,cedulas 2a familia,100,870
2018,acre,cedulas 1a familia,2,1
2018,acre,cedulas 2a familia,2,1
2018,acre,cedulas 1a familia,5,4
2018,acre,cedulas 2a familia,5,9
2018,acre,cedulas 1a familia,10,5
2018,acre,cedulas 2a familia,10,8
2018,acre,cedulas 2a familia,20,28
2018,acre,cedulas 1a familia,50,17
2018,acre,cedulas 2a familia,50,118
2018,acre,cedulas 1a familia,100,8
2018,acre,cedulas 2a familia,100,253
2018,alagoas,cedulas 1a familia,2,44
2018,alagoas,cedulas 2a familia,2,4
2018,alagoas,cedulas 1a familia,5,36
2018,alagoas,cedulas 2a familia,5,127
2018,alagoas,cedulas em polimero,10,2
2018,alagoas,cedulas 1a familia,10,76
2018,alagoas,cedulas 2a familia,10,138
2018,alagoas,cedulas 1a familia,20,12
2018,alagoas,cedulas 2a familia,20,501
2018,alagoas,cedulas 1a familia,50,923
2018,alagoas,cedulas 2a familia,50,230
2018,alagoas,cedulas 1a familia,100,61
2018,alagoas,cedulas 2a familia,100,1424
2018,amapa,cedulas 2a familia,5,1
2018,amapa,cedulas 1a familia,10,2
2018,amapa,cedulas 2a familia,10,8
2018,amapa,cedulas 2a familia,20,32
2018,amapa,cedulas 1a familia,50,32
2018,amapa,cedulas 2a familia,50,78
2018,amapa,cedulas 1a familia,100,3
2018,amapa,cedulas 2a familia,100,130
2018,amazonas,cedulas 1a familia,2,3
2018,amazonas,cedulas 2a familia,2,6
2018,amazonas,cedulas 1a familia,5,21
2018,amazonas,cedulas 2a familia,5,38
2018,amazonas,cedulas 1a familia,10,41
2018,amazonas,cedulas 2a familia,10,48
2018,amazonas,cedulas 2a familia,20,445
2018,amazonas,cedulas 1a familia,50,427
2018,amazonas,cedulas 2a familia,50,688
2018,amazonas,cedulas 1a familia,100,319
2018,amazonas,cedulas 2a familia,100,760
2018,bahia,cedulas 1a familia,2,44
2018,bahia,cedulas 2a familia,2,46
2018,bahia,cedulas 1a familia,5,456
2018,bahia,cedulas 2a familia,5,629
2018,bahia,cedulas em polimero,10,1
2018,bahia,cedulas 1a familia,10,987
2018,bahia,cedulas 2a familia,10,444
2018,bahia,cedulas 1a familia,20,152
2018,bahia,cedulas 2a familia,20,3782
2018,bahia,cedulas 1a familia,50,3062
2018,bahia,cedulas 2a familia,50,3785
2018,bahia,cedulas 1a familia,100,2205
2018,bahia,cedulas 2a familia,100,9431
2018,ceara,cedulas 1a familia,2,16
2018,ceara,cedulas 2a familia,2,20
2018,ceara,cedulas 1a familia,5,86
2018,ceara,cedulas 2a familia,5,267
2018,ceara,cedulas em polimero,10,2
2018,ceara,cedulas 1a familia,10,231
2018,ceara,cedulas 2a familia,10,130
2018,ceara,cedulas 1a familia,20,20
2018,ceara,cedulas 2a familia,20,1769
2018,ceara,cedulas 1a familia,50,3030
2018,ceara,cedulas 2a familia,50,2103
2018,ceara,cedulas 1a familia,100,310
2018,ceara,cedulas 2a familia,100,4219
2018,distrito federal,cedulas 1a familia,2,34
2018,distrito federal,cedulas 2a familia,2,16
2018,distrito federal,cedulas 1a familia,5,153
2018,distrito federal,cedulas 2a familia,5,219
2018,distrito federal,cedulas em polimero,10,2
2018,distrito federal,cedulas 1a familia,10,984
2018,distrito federal,cedulas 2a familia,10,137
2018,distrito federal,cedulas 1a familia,20,2323
2018,distrito federal,cedulas 2a familia,20,1879
2018,distrito federal,cedulas 1a familia,50,565
2018,distrito federal,cedulas 2a familia,50,1067
2018,distrito federal,cedulas 1a familia,100,700
2018,distrito federal,cedulas 2a familia,100,3778
2018,espirito santo,cedulas 1a familia,2,212
2018,espirito santo,cedulas 2a familia,2,17
2018,espirito santo,cedulas 1a familia,5,84
2018,espirito santo,cedulas 2a familia,5,68
2018,espirito santo,cedulas em polimero,10,1
2018,espirito santo,cedulas 1a familia,10,372
2018,espirito santo,cedulas 2a familia,10,106
2018,espirito santo,cedulas 1a familia,20,50
2018,espirito santo,cedulas 2a familia,20,1268
2018,espirito santo,cedulas 1a familia,50,902
2018,espirito santo,cedulas 2a familia,50,708
2018,espirito santo,cedulas 1a familia,100,656
2018,espirito santo,cedulas 2a familia,100,4380
2018,goias,cedulas 1a familia,1,2
2018,goias,cedulas 1a familia,2,54
2018,goias,cedulas 2a familia,2,50
2018,goias,cedulas 1a familia,5,484
2018,goias,cedulas 2a familia,5,251
2018,goias,cedulas 1a familia,10,2146
2018,goias,cedulas 2a familia,10,574
2018,goias,cedulas 1a familia,20,49
2018,goias,cedulas 2a familia,20,6404
2018,goias,cedulas 1a familia,50,1403
2018,goias,cedulas 2a familia,50,4200
2018,goias,cedulas 1a familia,100,518
2018,goias,cedulas 2a familia,100,8853
2018,maranhao,cedulas 1a familia,2,2
2018,maranhao,cedulas 1a familia,5,28
2018,maranhao,cedulas 2a familia,5,30
2018,maranhao,cedulas 1a familia,10,46
2018,maranhao,cedulas 2a familia,10,52
2018,maranhao,cedulas 1a familia,20,33
2018,maranhao,cedulas 2a familia,20,835
2018,maranhao,cedulas 1a familia,50,326
2018,maranhao,cedulas 2a familia,50,1246
2018,maranhao,cedulas 1a familia,100,80
2018,maranhao,cedulas 2a familia,100,1562
2018,mato grosso,cedulas 1a familia,2,9
2018,mato grosso,cedulas 2a familia,2,2
2018,mato grosso,cedulas 1a familia,5,523
2018,mato grosso,cedulas 2a familia,5,25
2018,mato grosso,cedulas 1a familia,10,114
2018,mato grosso,cedulas 2a familia,10,427
2018,mato grosso,cedulas 1a familia,20,74
2018,mato grosso,cedulas 2a familia,20,1245
2018,mato grosso,cedulas 1a familia,50,531
2018,mato grosso,cedulas 2a familia,50,2630
2018,mato grosso,cedulas 1a familia,100,199
2018,mato grosso,cedulas 2a familia,100,1562
2018,mato grosso do sul,cedulas 1a familia,2,2
2018,mato grosso do sul,cedulas 2a familia,2,1
2018,mato grosso do sul,cedulas 1a familia,5,49
2018,mato grosso do sul,cedulas 2a familia,5,12
2018,mato grosso do sul,cedulas 1a familia,10,43
2018,mato grosso do sul,cedulas 2a familia,10,255
2018,mato grosso do sul,cedulas 1a familia,20,29362
2018,mato grosso do sul,cedulas 2a familia,20,3576
2018,mato grosso do sul,cedulas 1a familia,50,4805
2018,mato grosso do sul,cedulas 2a familia,50,1389
2018,mato grosso do sul,cedulas 1a familia,100,265
2018,mato grosso do sul,cedulas 2a familia,100,1325
2018,minas gerais,cedulas 1a familia,2,170
2018,minas gerais,cedulas 2a familia,2,276
2018,minas gerais,cedulas 1a familia,5,1611
2018,minas gerais,cedulas 2a familia,5,686
2018,minas gerais,cedulas em polimero,10,12
2018,minas gerais,cedulas 1a familia,10,2048
2018,minas gerais,cedulas 2a familia,10,1278
2018,minas gerais,cedulas 1a familia,20,199
2018,minas gerais,cedulas 2a familia,20,8532
2018,minas gerais,cedulas 1a familia,50,6075
2018,minas gerais,cedulas 2a familia,50,4945
2018,minas gerais,cedulas 1a familia,100,10596
2018,minas gerais,cedulas 2a familia,100,21501
2018,para,cedulas 1a familia,2,17
2018,para,cedulas 2a familia,2,9
2018,para,cedulas 1a familia,5,136
2018,para,cedulas 2a familia,5,47
2018,para,cedulas em polimero,10,2
2018,para,cedulas 1a familia,10,169
2018,para,cedulas 2a familia,10,135
2018,para,cedulas 1a familia,20,6
2018,para,cedulas 2a familia,20,1062
2018,para,cedulas 1a familia,50,3162
2018,para,cedulas 2a familia,50,1930
2018,para,cedulas 1a familia,100,133
2018,para,cedulas 2a familia,100,2124
2018,paraiba,cedulas 1a familia,2,2
2018,paraiba,cedulas 2a familia,2,12
2018,paraiba,cedulas 1a familia,5,44
2018,paraiba,cedulas 2a familia,5,26
2018,paraiba,cedulas 1a familia,10,106
2018,paraiba,cedulas 2a familia,10,87
2018,paraiba,cedulas 1a familia,20,9
2018,paraiba,cedulas 2a familia,20,446
2018,paraiba,cedulas 1a familia,50,953
2018,paraiba,cedulas 2a familia,50,409
2018,paraiba,cedulas 1a familia,100,165
2018,paraiba,cedulas 2a familia,100,2167
2018,parana,cedulas 1a familia,2,242
2018,parana,cedulas 2a familia,2,49
2018,parana,cedulas 1a familia,5,1490
2018,parana,cedulas 2a familia,5,187
2018,parana,cedulas em polimero,10,3
2018,parana,cedulas 1a familia,10,756
2018,parana,cedulas 2a familia,10,1652
2018,parana,cedulas 1a familia,20,239
2018,parana,cedulas 2a familia,20,4842
2018,parana,cedulas 1a familia,50,7345
2018,parana,cedulas 2a familia,50,5164
2018,parana,cedulas 1a familia,100,2640
2018,parana,cedulas 2a familia,100,13373
2018,pernambuco,cedulas 1a familia,2,57
2018,pernambuco,cedulas 2a familia,2,16
2018,pernambuco,cedulas 1a familia,5,66
2018,pernambuco,cedulas 2a familia,5,328
2018,pernambuco,cedulas 1a familia,10,179
2018,pernambuco,cedulas 2a familia,10,1038
2018,pernambuco,cedulas 1a familia,20,37
2018,pernambuco,cedulas 2a familia,20,1735
2018,pernambuco,cedulas 1a familia,50,2218
2018,pernambuco,cedulas 2a familia,50,1200
2018,pernambuco,cedulas 1a familia,100,999
2018,pernambuco,cedulas 2a familia,100,5876
2018,piaui,cedulas 1a familia,2,9
2018,piaui,cedulas 2a familia,2,4
2018,piaui,cedulas 1a familia,5,46
2018,piaui,cedulas 2a familia,5,24
2018,piaui,cedulas 1a familia,10,84
2018,piaui,cedulas 2a familia,10,54
2018,piaui,cedulas 1a familia,20,6
2018,piaui,cedulas 2a familia,20,840
2018,piaui,cedulas 1a familia,50,322
2018,piaui,cedulas 2a familia,50,740
2018,piaui,cedulas 1a familia,100,175
2018,piaui,cedulas 2a familia,100,1958
2018,rio de janeiro,cedulas 1a familia,2,264
2018,rio de janeiro,cedulas 2a familia,2,65
2018,rio de janeiro,cedulas 1a familia,5,1182
2018,rio de janeiro,cedulas 2a familia,5,1324
2018,rio de janeiro,cedulas 1a familia,10,2203
2018,rio de janeiro,cedulas 2a familia,10,749
2018,rio de janeiro,cedulas 1a familia,20,220
2018,rio de janeiro,cedulas 2a familia,20,7004
2018,rio de janeiro,cedulas 1a familia,50,9224
2018,rio de janeiro,cedulas 2a familia,50,3807
2018,rio de janeiro,cedulas 1a familia,100,2262
2018,rio de janeiro,cedulas 2a familia,100,16080
2018,rio grande do norte,cedulas 1a familia,2,5
2018,rio grande do norte,cedulas 2a familia,2,5
2018,rio grande do norte,cedulas 1a familia,5,29
2018,rio grande do norte,cedulas 2a familia,5,149
2018,rio grande do norte,cedulas 1a familia,10,67
2018,rio grande do norte,cedulas 2a familia,10,43
2018,rio grande do norte,cedulas 1a familia,20,7
2018,rio grande do norte,cedulas 2a familia,20,389
2018,rio grande do norte,cedulas 1a familia,50,2744
2018,rio grande do norte,cedulas 2a familia,50,359
2018,rio grande do norte,cedulas 1a familia,100,109
2018,rio grande do norte,cedulas 2a familia,100,1362
2018,rio grande do sul,cedulas 1a familia,2,69
2018,rio grande do sul,cedulas 2a familia,2,123
2018,rio grande do sul,cedulas 1a familia,5,613
2018,rio grande do sul,cedulas 2a familia,5,530
2018,rio grande do sul,cedulas 1a familia,10,635
2018,rio grande do sul,cedulas 2a familia,10,699
2018,rio grande do sul,cedulas 1a familia,20,66
2018,rio grande do sul,cedulas 2a familia,20,2803
2018,rio grande do sul,cedulas 1a familia,50,1566
2018,rio grande do sul,cedulas 2a familia,50,1331
2018,rio grande do sul,cedulas 1a familia,100,1366
2018,rio grande do sul,cedulas 2a familia,100,17581
2018,rondonia,cedulas 1a familia,2,4
2018,rondonia,cedulas 1a familia,5,45
2018,rondonia,cedulas 2a familia,5,18
2018,rondonia,cedulas 1a familia,10,57
2018,rondonia,cedulas 2a familia,10,72
2018,rondonia,cedulas 1a familia,20,4
2018,rondonia,cedulas 2a familia,20,306
2018,rondonia,cedulas 1a familia,50,165
2018,rondonia,cedulas 2a familia,50,286
2018,rondonia,cedulas 1a familia,100,59
2018,rondonia,cedulas 2a familia,100,566
2018,roraima,cedulas 2a familia,2,1
2018,roraima,cedulas 1a familia,5,1
2018,roraima,cedulas 2a familia,5,12
2018,roraima,cedulas 1a familia,10,8
2018,roraima,cedulas 2a familia,10,1
2018,roraima,cedulas 2a familia,20,49
2018,roraima,cedulas 1a familia,50,108
2018,roraima,cedulas 2a familia,50,64
2018,roraima,cedulas 1a familia,100,20
2018,roraima,cedulas 2a familia,100,268
2018,santa catarina,cedulas 1a familia,2,139
2018,santa catarina,cedulas 2a familia,2,38
2018,santa catarina,cedulas 1a familia,5,215
2018,santa catarina,cedulas 2a familia,5,136
2018,santa catarina,cedulas em polimero,10,1
2018,santa catarina,cedulas 1a familia,10,542
2018,santa catarina,cedulas 2a familia,10,190
2018,santa catarina,cedulas 1a familia,20,222
2018,santa catarina,cedulas 2a familia,20,2081
2018,santa catarina,cedulas 1a familia,50,4065
2018,santa catarina,cedulas 2a familia,50,2720
2018,santa catarina,cedulas 1a familia,100,1408
2018,santa catarina,cedulas 2a familia,100,22168
2018,sao paulo,cedulas 1a familia,1,1
2018,sao paulo,cedulas 1a familia,2,434
2018,sao paulo,cedulas 2a familia,2,504
2018,sao paulo,cedulas 1a familia,5,2014
2018,sao paulo,cedulas 2a familia,5,1344
2018,sao paulo,cedulas em polimero,10,34
2018,sao paulo,cedulas 1a familia,10,8871
2018,sao paulo,cedulas 2a familia,10,2163
2018,sao paulo,cedulas 1a familia,20,2054
2018,sao paulo,cedulas 2a familia,20,20630
2018,sao paulo,cedulas 1a familia,50,33835
2018,sao paulo,cedulas 2a familia,50,18269
2018,sao paulo,cedulas 1a familia,100,32200
2018,sao paulo,cedulas 2a familia,100,53181
2018,sergipe,cedulas 1a familia,2,2
2018,sergipe,cedulas 2a familia,2,33
2018,sergipe,cedulas 1a familia,5,10
2018,sergipe,cedulas 2a familia,5,408
2018,sergipe,cedulas 1a familia,10,30
2018,sergipe,cedulas 2a familia,10,301
2018,sergipe,cedulas 1a familia,20,2
2018,sergipe,cedulas 2a familia,20,227
2018,sergipe,cedulas 1a familia,50,106
2018,sergipe,cedulas 2a familia,50,272
2018,sergipe,cedulas 1a familia,100,54
2018,sergipe,cedulas 2a familia,100,1037
2018,tocantins,cedulas 1a familia,2,105
2018,tocantins,cedulas 2a familia,2,2
2018,tocantins,cedulas 1a familia,5,28
2018,tocantins,cedulas 2a familia,5,64
2018,tocantins,cedulas 1a familia,10,35
2018,tocantins,cedulas 2a familia,10,89
2018,tocantins,cedulas 1a familia,20,2
2018,tocantins,cedulas 2a familia,20,329
2018,tocantins,cedulas 1a familia,50,87
2018,tocantins,cedulas 2a familia,50,348
2018,tocantins,cedulas 1a familia,100,42
2018,tocantins,cedulas 2a familia,100,693
2019,acre,cedulas 1a familia,5,1
2019,acre,cedulas 2a familia,5,1
2019,acre,cedulas 1a familia,10,3
2019,acre,cedulas 2a familia,10,13
2019,acre,cedulas 1a familia,20,1
2019,acre,cedulas 2a familia,20,31
2019,acre,cedulas 1a familia,50,7
2019,acre,cedulas 2a familia,50,43
2019,acre,cedulas 1a familia,100,21
2019,acre,cedulas 2a familia,100,140
2019,alagoas,cedulas 1a familia,2,3
2019,alagoas,cedulas 2a familia,2,6
2019,alagoas,cedulas 1a familia,5,50
2019,alagoas,cedulas 2a familia,5,74
2019,alagoas,cedulas 1a familia,10,75
2019,alagoas,cedulas 2a familia,10,138
2019,alagoas,cedulas 1a familia,20,7
2019,alagoas,cedulas 2a familia,20,395
2019,alagoas,cedulas 1a familia,50,330
2019,alagoas,cedulas 2a familia,50,309
2019,alagoas,cedulas 1a familia,100,38
2019,alagoas,cedulas 2a familia,100,1360
2019,amapa,cedulas 1a familia,5,3
2019,amapa,cedulas 2a familia,5,3
2019,amapa,cedulas 1a familia,10,9
2019,amapa,cedulas 2a familia,10,14
2019,amapa,cedulas 2a familia,20,46
2019,amapa,cedulas 1a familia,50,27
2019,amapa,cedulas 2a familia,50,39
2019,amapa,cedulas 2a familia,100,172
2019,amazonas,cedulas 2a familia,2,4
2019,amazonas,cedulas 1a familia,5,8
2019,amazonas,cedulas 2a familia,5,14
2019,amazonas,cedulas 1a familia,10,17
2019,amazonas,cedulas 2a familia,10,159
2019,amazonas,cedulas 1a familia,20,6
2019,amazonas,cedulas 2a familia,20,340
2019,amazonas,cedulas 1a familia,50,256
2019,amazonas,cedulas 2a familia,50,414
2019,amazonas,cedulas 1a familia,100,67
2019,amazonas,cedulas 2a familia,100,645
2019,bahia,cedulas 1a familia,2,14
2019,bahia,cedulas 2a familia,2,61
2019,bahia,cedulas 1a familia,5,122
2019,bahia,cedulas 2a familia,5,448
2019,bahia,cedulas em polimero,10,2
2019,bahia,cedulas 1a familia,10,415
2019,bahia,cedulas 2a familia,10,827
2019,bahia,cedulas 1a familia,20,185
2019,bahia,cedulas 2a familia,20,4818
2019,bahia,cedulas 1a familia,50,1973
2019,bahia,cedulas 2a familia,50,3167
2019,bahia,cedulas 1a familia,100,925
2019,bahia,cedulas 2a familia,100,8945
2019,ceara,cedulas 1a familia,2,20
2019,ceara,cedulas 2a familia,2,26
2019,ceara,cedulas 1a familia,5,252
2019,ceara,cedulas 2a familia,5,402
2019,ceara,cedulas 1a familia,10,576
2019,ceara,cedulas 2a familia,10,342
2019,ceara,cedulas 1a familia,20,22
2019,ceara,cedulas 2a familia,20,3383
2019,ceara,cedulas 1a familia,50,1187
2019,ceara,cedulas 2a familia,50,2217
2019,ceara,cedulas 1a familia,100,279
2019,ceara,cedulas 2a familia,100,5004
2019,distrito federal,cedulas 1a familia,2,12
2019,distrito federal,cedulas 2a familia,2,41
2019,distrito federal,cedulas 1a familia,5,124
2019,distrito federal,cedulas 2a familia,5,284
2019,distrito federal,cedulas em polimero,10,1
2019,distrito federal,cedulas 1a familia,10,344
2019,distrito federal,cedulas 2a familia,10,212
2019,distrito federal,cedulas 1a familia,20,22
2019,distrito federal,cedulas 2a familia,20,2198
2019,distrito federal,cedulas 1a familia,50,407
2019,distrito federal,cedulas 2a familia,50,2754
2019,distrito federal,cedulas 1a familia,100,242
2019,distrito federal,cedulas 2a familia,100,3667
2019,espirito santo,cedulas 1a familia,2,6
2019,espirito santo,cedulas 2a familia,2,25
2019,espirito santo,cedulas 1a familia,5,34
2019,espirito santo,cedulas 2a familia,5,156
2019,espirito santo,cedulas 1a familia,10,149
2019,espirito santo,cedulas 2a familia,10,326
2019,espirito santo,cedulas 1a familia,20,3
2019,espirito santo,cedulas 2a familia,20,954
2019,espirito santo,cedulas 1a familia,50,532
2019,espirito santo,cedulas 2a familia,50,832
2019,espirito santo,cedulas 1a familia,100,223
2019,espirito santo,cedulas 2a familia,100,3996
2019,goias,cedulas 1a familia,2,692
2019,goias,cedulas 2a familia,2,19
2019,goias,cedulas 1a familia,5,291
2019,goias,cedulas 2a familia,5,336
2019,goias,cedulas 1a familia,10,269
2019,goias,cedulas 2a familia,10,553
2019,goias,cedulas 1a familia,20,88
2019,goias,cedulas 2a familia,20,3407
2019,goias,cedulas 1a familia,50,1497
2019,goias,cedulas 2a familia,50,2811
2019,goias,cedulas 1a familia,100,299
2019,goias,cedulas 2a familia,100,8340
2019,maranhao,cedulas 2a familia,2,9
2019,maranhao,cedulas 1a familia,5,12
2019,maranhao,cedulas 2a familia,5,147
2019,maranhao,cedulas 1a familia,10,34
2019,maranhao,cedulas 2a familia,10,157
2019,maranhao,cedulas 1a familia,20,11
2019,maranhao,cedulas 2a familia,20,584
2019,maranhao,cedulas 1a familia,50,168
2019,maranhao,cedulas 2a familia,50,1474
2019,maranhao,cedulas 1a familia,100,35
2019,maranhao,cedulas 2a familia,100,1359
2019,mato grosso,cedulas 1a familia,2,13
2019,mato grosso,cedulas 2a familia,2,42
2019,mato grosso,cedulas 1a familia,5,136
2019,mato grosso,cedulas 2a familia,5,96
2019,mato grosso,cedulas 1a familia,10,265
2019,mato grosso,cedulas 2a familia,10,245
2019,mato grosso,cedulas 1a familia,20,57
2019,mato grosso,cedulas 2a familia,20,1694
2019,mato grosso,cedulas 1a familia,50,804
2019,mato grosso,cedulas 2a familia,50,1176
2019,mato grosso,cedulas 1a familia,100,288
2019,mato grosso,cedulas 2a familia,100,2764
2019,mato grosso do sul,cedulas 2a familia,2,2
2019,mato grosso do sul,cedulas 1a familia,5,35
2019,mato grosso do sul,cedulas 2a familia,5,46
2019,mato grosso do sul,cedulas 1a familia,10,134
2019,mato grosso do sul,cedulas 2a familia,10,98
2019,mato grosso do sul,cedulas 1a familia,20,473
2019,mato grosso do sul,cedulas 2a familia,20,1330
2019,mato grosso do sul,cedulas 1a familia,50,2342
2019,mato grosso do sul,cedulas 2a familia,50,3469
2019,mato grosso do sul,cedulas 1a familia,100,104
2019,mato grosso do sul,cedulas 2a familia,100,1706
2019,minas gerais,cedulas 1a familia,2,45
2019,minas gerais,cedulas 2a familia,2,193
2019,minas gerais,cedulas 1a familia,5,479
2019,minas gerais,cedulas 2a familia,5,987
2019,minas gerais,cedulas em polimero,10,8
2019,minas gerais,cedulas 1a familia,10,1094
2019,minas gerais,cedulas 2a familia,10,4818
2019,minas gerais,cedulas 1a familia,20,120
2019,minas gerais,cedulas 2a familia,20,9019
2019,minas gerais,cedulas 1a familia,50,5307
2019,minas gerais,cedulas 2a familia,50,5272
2019,minas gerais,cedulas 1a familia,100,9197
2019,minas gerais,cedulas 2a familia,100,25223
2019,para,cedulas 1a familia,2,9
2019,para,cedulas 2a familia,2,19
2019,para,cedulas 1a familia,5,43
2019,para,cedulas 2a familia,5,54
2019,para,cedulas 1a familia,10,68
2019,para,cedulas 2a familia,10,231
2019,para,cedulas 1a familia,20,12
2019,para,cedulas 2a familia,20,871
2019,para,cedulas 1a familia,50,425
2019,para,cedulas 2a familia,50,2324
2019,para,cedulas 1a familia,100,64
2019,para,cedulas 2a familia,100,2516
2019,paraiba,cedulas 1a familia,2,5
2019,paraiba,cedulas 2a familia,2,1
2019,paraiba,cedulas 1a familia,5,52
2019,paraiba,cedulas 2a familia,5,31
2019,paraiba,cedulas 1a familia,10,120
2019,paraiba,cedulas 2a familia,10,152
2019,paraiba,cedulas 1a familia,20,15
2019,paraiba,cedulas 2a familia,20,533
2019,paraiba,cedulas 1a familia,50,416
2019,paraiba,cedulas 2a familia,50,835
2019,paraiba,cedulas 1a familia,100,72
2019,paraiba,cedulas 2a familia,100,2218
2019,parana,cedulas 1a familia,2,95
2019,parana,cedulas 2a familia,2,75
2019,parana,cedulas 1a familia,5,270
2019,parana,cedulas 2a familia,5,567
2019,parana,cedulas em polimero,10,2
2019,parana,cedulas 1a familia,10,444
2019,parana,cedulas 2a familia,10,4129
2019,parana,cedulas 1a familia,20,165
2019,parana,cedulas 2a familia,20,4210
2019,parana,cedulas 1a familia,50,3745
2019,parana,cedulas 2a familia,50,3060
2019,parana,cedulas 1a familia,100,1271
2019,parana,cedulas 2a familia,100,13520
2019,pernambuco,cedulas 1a familia,1,2
2019,pernambuco,cedulas 1a familia,2,10
2019,pernambuco,cedulas 2a familia,2,16
2019,pernambuco,cedulas 1a familia,5,66
2019,pernambuco,cedulas 2a familia,5,161
2019,pernambuco,cedulas em polimero,10,1
2019,pernambuco,cedulas 1a familia,10,98
2019,pernambuco,cedulas 2a familia,10,829
2019,pernambuco,cedulas 1a familia,20,31
2019,pernambuco,cedulas 2a familia,20,1877
2019,pernambuco,cedulas 1a familia,50,709
2019,pernambuco,cedulas 2a familia,50,1866
2019,pernambuco,cedulas 1a familia,100,377
2019,pernambuco,cedulas 2a familia,100,6434
2019,piaui,cedulas 1a familia,2,1
2019,piaui,cedulas 2a familia,2,1
2019,piaui,cedulas 1a familia,5,6
2019,piaui,cedulas 2a familia,5,9
2019,piaui,cedulas 1a familia,10,60
2019,piaui,cedulas 2a familia,10,57
2019,piaui,cedulas 1a familia,20,1
2019,piaui,cedulas 2a familia,20,518
2019,piaui,cedulas 1a familia,50,132
2019,piaui,cedulas 2a familia,50,619
2019,piaui,cedulas 1a familia,100,21
2019,piaui,cedulas 2a familia,100,1425
2019,rio de janeiro,cedulas 1a familia,2,87
2019,rio de janeiro,cedulas 2a familia,2,171
2019,rio de janeiro,cedulas 1a familia,5,402
2019,rio de janeiro,cedulas 2a familia,5,773
2019,rio de janeiro,cedulas em polimero,10,2
2019,rio de janeiro,cedulas 1a familia,10,957
2019,rio de janeiro,cedulas 2a familia,10,1584
2019,rio de janeiro,cedulas 1a familia,20,167
2019,rio de janeiro,cedulas 2a familia,20,8350
2019,rio de janeiro,cedulas 1a familia,50,9297
2019,rio de janeiro,cedulas 2a familia,50,7113
2019,rio de janeiro,cedulas 1a familia,100,2309
2019,rio de janeiro,cedulas 2a familia,100,12414
2019,rio grande do norte,cedulas 1a familia,2,1
2019,rio grande do norte,cedulas 2a familia,2,8
